LoadDateTimeStamp,task_id,RecordSource,description
2019-12-09 13:40:32,407,kaggle,как живут соседи?
2019-12-09 13:40:32,408,kaggle,живут как соседи?
2019-12-09 13:40:32,409,kaggle,кто постоянно живет?
2019-12-09 13:40:32,410,kaggle,постоянно кто живет?
2019-12-09 13:40:32,411,kaggle,вся продукция имеет какие размеры?
2019-12-09 13:40:32,412,kaggle,имеет вся продукция какие размеры?
2019-12-09 13:40:32,413,kaggle,имеет какие размеры вся продукция?
2019-12-09 13:40:32,414,kaggle,вся продукция имеет что?
2019-12-09 13:40:32,415,kaggle,бросился кто туда?
2019-12-09 13:40:32,416,kaggle,бросился туда кто?
2019-12-09 13:40:32,417,kaggle,туда кто бросился?
2019-12-09 13:40:32,418,kaggle,что бесшумно работает?
2019-12-09 13:40:32,419,kaggle,работает что бесшумно?
2019-12-09 13:40:32,420,kaggle,шуба что имеет?
2019-12-09 13:40:32,421,kaggle,поближе подошел кто?
2019-12-09 13:40:32,422,kaggle,стоящая баня как есть?
2019-12-09 13:40:32,423,kaggle,одевал кто пару раз?
2019-12-09 13:40:32,424,kaggle,Снабби кому подмигнул?
2019-12-09 13:40:32,425,kaggle,что остается внутри?
2019-12-09 13:40:32,426,kaggle,остается что внутри?
2019-12-09 13:40:32,427,kaggle,внутри что остается?
2019-12-09 13:40:32,428,kaggle,что использовалось круглогодично?
2019-12-09 13:40:32,429,kaggle,использовалось что круглогодично?
2019-12-09 13:40:32,430,kaggle,украсит любой интерьер как?
2019-12-09 13:40:32,431,kaggle,идеально украсит какой интерьер?
2019-12-09 13:40:32,432,kaggle,садик где сдается?
2019-12-09 13:40:32,433,kaggle,рядом что сдается?
2019-12-09 13:40:32,434,kaggle,рядом сдается что?
2019-12-09 13:40:32,435,kaggle,электрод обладает чем?
2019-12-09 13:40:32,436,kaggle,высокими технологическими свойствами обладает что?
2019-12-09 13:40:32,437,kaggle,ест кого люди?
2019-12-09 13:40:32,438,kaggle,кого ест люди?
2019-12-09 13:40:32,439,kaggle,Ешо ест кто?
2019-12-09 13:40:32,440,kaggle,продулось что вконец?
2019-12-09 13:40:32,441,kaggle,работает как автоматика?
2019-12-09 13:40:32,442,kaggle,работает автоматика как?
2019-12-09 13:40:32,443,kaggle,отлично что работает?
2019-12-09 13:40:32,444,kaggle,отлично работает что?
2019-12-09 13:40:32,445,kaggle,ребенок ходил что?
2019-12-09 13:40:32,446,kaggle,что ходил ребенок?
2019-12-09 13:40:32,447,kaggle,пару раз ходил кто?
2019-12-09 13:40:32,448,kaggle,кто ищу работу?
2019-12-09 13:40:32,449,kaggle,работу кто ищу?
2019-12-09 13:40:32,450,kaggle,работает как двигатель?
2019-12-09 13:40:32,451,kaggle,работает отлично что?
2019-12-09 13:40:32,452,kaggle,кто приглашает в гости?
2019-12-09 13:40:32,453,kaggle,в гости кто приглашает?
2019-12-09 13:40:32,454,kaggle,в гости приглашает кто?
2019-12-09 13:40:32,455,kaggle,как дедушка хохотал?
2019-12-09 13:40:32,456,kaggle,хохотал дедушка как?
2019-12-09 13:40:32,457,kaggle,долго кто хохотал?
2019-12-09 13:40:32,458,kaggle,двинулось что дальше?
2019-12-09 13:40:32,459,kaggle,двинулось дальше что?
2019-12-09 13:40:32,460,kaggle,дальше что двинулось?
2019-12-09 13:40:32,461,kaggle,дальше двинулось что?
2019-12-09 13:40:32,462,kaggle,убрала Грызиана что?
2019-12-09 13:40:32,463,kaggle,кто микрофон убрал?
2019-12-09 13:40:32,464,kaggle,убрал кто микрофон?
2019-12-09 13:40:32,465,kaggle,убрал микрофон кто?
2019-12-09 13:40:32,466,kaggle,дверь приоткрылась как?
2019-12-09 13:40:32,467,kaggle,камера что плохо передает?
2019-12-09 13:40:32,468,kaggle,что передает цвет плохо?
2019-12-09 13:40:32,469,kaggle,обеспечат безопасность какие ремни?
2019-12-09 13:40:32,470,kaggle,безопасность обеспечат какие ремни?
2019-12-09 13:40:32,471,kaggle,пятиточечные ремни обеспечат что?
2019-12-09 13:40:32,472,kaggle,пятиточечные ремни что обеспечат?
2019-12-09 13:40:32,473,kaggle,сушка как работает?
2019-12-09 13:40:32,474,kaggle,сушка работает как?
2019-12-09 13:40:32,475,kaggle,отлично что работает?
2019-12-09 13:40:32,476,kaggle,отлично работает что?
2019-12-09 13:40:32,477,kaggle,кто ткнул глазами?
2019-12-09 13:40:32,478,kaggle,имеют щенки что?
2019-12-09 13:40:32,479,kaggle,кто книжки имеет?
2019-12-09 13:40:32,480,kaggle,книжки кто имеет?
2019-12-09 13:40:32,481,kaggle,бегом припустился кто?
2019-12-09 13:40:32,482,kaggle,заметил кедр кого?
2019-12-09 13:40:32,483,kaggle,заметил кого кедр?
2019-12-09 13:40:32,484,kaggle,что заметило Элис?
2019-12-09 13:40:32,485,kaggle,где имеется озеро?
2019-12-09 13:40:32,486,kaggle,озеро имеется где?
2019-12-09 13:40:32,487,kaggle,имеется что рядом?
2019-12-09 13:40:32,488,kaggle,рядом имеется что?
2019-12-09 13:40:32,489,kaggle,кто поднял голову?
2019-12-09 13:40:32,490,kaggle,поднял кто голову?
2019-12-09 13:40:32,491,kaggle,голову поднял кто?
2019-12-09 13:40:32,492,kaggle,продается как крыло?
2019-12-09 13:40:32,493,kaggle,что отдельно продается?
2019-12-09 13:40:32,494,kaggle,продается отдельно что?
2019-12-09 13:40:32,495,kaggle,карабинеры занавесили что?
2019-12-09 13:40:32,496,kaggle,карабинеры что занавесили?
2019-12-09 13:40:32,497,kaggle,занавесили карабинеры что?
2019-12-09 13:40:32,498,kaggle,предотвращает антимикробное покрытие что?
2019-12-09 13:40:32,499,kaggle,что предотвращает появление запаха?
2019-12-09 13:40:32,500,kaggle,как Фидель мчался?
2019-12-09 13:40:32,501,kaggle,мчался кто следом?
2019-12-09 13:40:32,502,kaggle,что работает идеально?
2019-12-09 13:40:32,503,kaggle,работает что идеально?
2019-12-09 13:40:32,504,kaggle,идеально что работает?
2019-12-09 13:40:32,505,kaggle,идеально работает что?
2019-12-09 13:40:32,506,kaggle,как почта работала?
2019-12-09 13:40:32,507,kaggle,работала как почта?
2019-12-09 13:40:32,508,kaggle,предлагает какие услуги грамотный специалист?
2019-12-09 13:40:32,509,kaggle,одна капля убивает кого?
2019-12-09 13:40:32,510,kaggle,что убивает лошадь?
2019-12-09 13:40:32,511,kaggle,красноармейцы подняли что?
2019-12-09 13:40:32,512,kaggle,подняли что красноармейцы?
2019-12-09 13:40:32,513,kaggle,кто поднял винтовки?
2019-12-09 13:40:32,514,kaggle,поднял винтовки кто?
2019-12-09 13:40:32,515,kaggle,каменщики выполнят что?
2019-12-09 13:40:32,516,kaggle,что выполнят каменщики?
2019-12-09 13:40:32,517,kaggle,строительные работы выполнит кто?
2019-12-09 13:40:32,518,kaggle,какие работы каменщики выполнят?
2019-12-09 13:40:32,519,kaggle,как работает слив?
2019-12-09 13:40:32,520,kaggle,работает слив как?
2019-12-09 13:40:32,521,kaggle,слив как работает?
2019-12-09 13:40:32,522,kaggle,кто разрезал дыню?
2019-12-09 13:40:32,523,kaggle,кто дыню разрезал?
2019-12-09 13:40:32,524,kaggle,дыню кто разрезал?
2019-12-09 13:40:32,525,kaggle,дыню разрезал кто?
2019-12-09 13:40:32,526,kaggle,что рассчитывается индивидуально?
2019-12-09 13:40:32,527,kaggle,чем отличался император?
2019-12-09 13:40:32,528,kaggle,отличался немалой личной храбростью кто?
2019-12-09 13:40:32,529,kaggle,немалой личной храбростью отличался кто?
2019-12-09 13:40:32,530,kaggle,голову кто опускает?
2019-12-09 13:40:32,531,kaggle,Фатти обнял кого?
2019-12-09 13:40:32,532,kaggle,кого обнял Фатти?
2019-12-09 13:40:32,533,kaggle,мотор работает как?
2019-12-09 13:40:32,534,kaggle,как работает мотор?
2019-12-09 13:40:32,535,kaggle,окажет бригада какие услуги?
2019-12-09 13:40:32,536,kaggle,рядом имеется что?
2019-12-09 13:40:32,537,kaggle,кирпичный охраняемый гараж где имеется?
2019-12-09 13:40:32,538,kaggle,имеют бокалы что?
2019-12-09 13:40:32,539,kaggle,имеют что бокалы?
2019-12-09 13:40:32,540,kaggle,что имеют бокалы?
2019-12-09 13:40:32,541,kaggle,что каплевидную форму имеет?
2019-12-09 13:40:32,542,kaggle,какое предприятие делает металлические конструкции?
2019-12-09 13:40:32,543,kaggle,как работает компьютер?
2019-12-09 13:40:32,544,kaggle,что работает отлично?
2019-12-09 13:40:32,545,kaggle,что подстегивает шаг?
2019-12-09 13:40:32,546,kaggle,подстегивает шаг что?
2019-12-09 13:40:32,547,kaggle,имеет взаимозависимый ход что?
2019-12-09 13:40:32,548,kaggle,хочу что Тк?
2019-12-09 13:40:32,549,kaggle,Тк хочу какой привод?
2019-12-09 13:40:32,550,kaggle,вовремя менялось что?
2019-12-09 13:40:32,551,kaggle,распродает предприятие что?
2019-12-09 13:40:32,552,kaggle,что распродает товарные остатки?
2019-12-09 13:40:32,553,kaggle,многократно используется что?
2019-12-09 13:40:32,554,kaggle,как оплачивается уборка?
2019-12-09 13:40:32,555,kaggle,учет продаж как ведется?
2019-12-09 13:40:32,556,kaggle,что ведется автоматически?
2019-12-09 13:40:32,557,kaggle,ведется что автоматически?
2019-12-09 13:40:32,558,kaggle,автоматически ведется что?
2019-12-09 13:40:32,559,kaggle,что курсирует регулярно?
2019-12-09 13:40:32,560,kaggle,курсирует что регулярно?
2019-12-09 13:40:32,561,kaggle,что дома стоит?
2019-12-09 13:40:32,562,kaggle,ждет автомобиль кого?
2019-12-09 13:40:32,563,kaggle,кого ждет автомобиль?
2019-12-09 13:40:32,564,kaggle,своего нового хозяина ждет что?
2019-12-09 13:40:32,565,kaggle,оркестр играл что?
2019-12-09 13:40:32,566,kaggle,играло что туш?
2019-12-09 13:40:32,567,kaggle,отлично дополнит какой интерьер?
2019-12-09 13:40:32,568,kaggle,отлично дополнит что?
2019-12-09 13:40:32,569,kaggle,система как загружается?
2019-12-09 13:40:32,570,kaggle,загружается система как?
2019-12-09 13:40:32,571,kaggle,пожал Кармини чем?
2019-12-09 13:40:32,572,kaggle,чем пожал Кармини?
2019-12-09 13:40:32,573,kaggle,продам юбка и кофта что?
2019-12-09 13:40:32,574,kaggle,продам что юбка и кофта?
2019-12-09 13:40:32,575,kaggle,что продам юбка и кофта?
2019-12-09 13:40:32,576,kaggle,костюм продам что?
2019-12-09 13:40:32,577,kaggle,что работает очень хорошо?
2019-12-09 13:40:32,578,kaggle,работает очень хорошо что?
2019-12-09 13:40:32,579,kaggle,индивидуально что обговаривается?
2019-12-09 13:40:32,580,kaggle,застраивается поселок чем?
2019-12-09 13:40:32,581,kaggle,товар имеет что?
2019-12-09 13:40:32,582,kaggle,что нажало кнопку?
2019-12-09 13:40:32,583,kaggle,что кнопку нажало?
2019-12-09 13:40:32,584,kaggle,нажало кнопку что?
2019-12-09 13:40:32,585,kaggle,кнопку что нажало?
2019-12-09 13:40:32,586,kaggle,оформляются работы чем?
2019-12-09 13:40:32,587,kaggle,оформляются чем работы?
2019-12-09 13:40:32,588,kaggle,выкинула мама кого?
2019-12-09 13:40:32,589,kaggle,кого выкинула мама?
2019-12-09 13:40:32,590,kaggle,кто лягушку выкинул?
2019-12-09 13:40:32,591,kaggle,кто быстрее пошел?
2019-12-09 13:40:32,592,kaggle,пошел быстрее кто?
2019-12-09 13:40:32,593,kaggle,милые добрые котята кого ищут?
2019-12-09 13:40:32,594,kaggle,ищет хозяев кто?
2019-12-09 13:40:32,595,kaggle,куда заторопился Мадс?
2019-12-09 13:40:32,596,kaggle,заторопился куда Мадс?
2019-12-09 13:40:32,597,kaggle,заторопился Мадс куда?
2019-12-09 13:40:32,598,kaggle,Мадс заторопился куда?
2019-12-09 13:40:32,599,kaggle,условия сотрудничества оговаривается как?
2019-12-09 13:40:32,600,kaggle,что оговаривается индивидуально?
2019-12-09 13:40:32,601,kaggle,оговаривается что индивидуально?
2019-12-09 13:40:32,602,kaggle,чем каждая фаза сопровождаются?
2019-12-09 13:40:32,603,kaggle,удобными плакатами сопровождается что?
2019-12-09 13:40:32,604,kaggle,погромче кто завыл?
2019-12-09 13:40:32,605,kaggle,погромче завыл кто?
2019-12-09 13:40:32,606,kaggle,впереди бежало что?
2019-12-09 13:40:32,607,kaggle,как попало что стоит?
2019-12-09 13:40:32,608,kaggle,цена соответствует чему?
2019-12-09 13:40:32,609,kaggle,чему цена соответствует?
2019-12-09 13:40:32,610,kaggle,что действительности соответствует?
2019-12-09 13:40:32,611,kaggle,чем является электричество?
2019-12-09 13:40:32,612,kaggle,что является единственным доступным оружием?
2019-12-09 13:40:32,613,kaggle,что единственным доступным оружием является?
2019-12-09 13:40:32,614,kaggle,вызывает Дейер кого?
2019-12-09 13:40:32,615,kaggle,кого вызывает Дейер?
2019-12-09 13:40:32,616,kaggle,Филипп хлопнул чем?
2019-12-09 13:40:32,617,kaggle,дверью кто хлопнул?
2019-12-09 13:40:32,618,kaggle,пожал кто плечами?
2019-12-09 13:40:32,619,kaggle,пожал плечами кто?
2019-12-09 13:40:32,620,kaggle,удар что смягчило?
2019-12-09 13:40:32,621,kaggle,работает как газ?
2019-12-09 13:40:32,622,kaggle,что работает отлично?
2019-12-09 13:40:32,623,kaggle,что отлично работает?
2019-12-09 13:40:32,624,kaggle,работает отлично что?
2019-12-09 13:40:32,625,kaggle,Сарданапал покачал чем?
2019-12-09 13:40:32,626,kaggle,покачал Сарданапал чем?
2019-12-09 13:40:32,627,kaggle,сотовым поликарбонатом покрывается что?
2019-12-09 13:40:32,628,kaggle,покрывается сотовым поликарбонатом что?
2019-12-09 13:40:32,629,kaggle,каким поликарбонатом верх покрывается?
2019-12-09 13:40:32,630,kaggle,верх каким поликарбонатом покрывается?
2019-12-09 13:40:32,631,kaggle,кто листок протягивает?
2019-12-09 13:40:32,632,kaggle,дверь как отворилась?
2019-12-09 13:40:32,633,kaggle,отворилось что тихо?
2019-12-09 13:40:32,634,kaggle,что полиамидные поворотные колеса обеспечивают?
2019-12-09 13:40:32,635,kaggle,что обеспечивают полиамидные поворотные колеса?
2019-12-09 13:40:32,636,kaggle,обеспечивает маневренность что?
2019-12-09 13:40:32,637,kaggle,сунул что Санька?
2019-12-09 13:40:32,638,kaggle,что сунул Санька?
2019-12-09 13:40:32,639,kaggle,кто трешку сунул?
2019-12-09 13:40:32,640,kaggle,трешку сунул кто?
2019-12-09 13:40:32,641,kaggle,что крутится тихо?
2019-12-09 13:40:32,642,kaggle,работает ДВИГ как?
2019-12-09 13:40:32,643,kaggle,ДВИГ как работает?
2019-12-09 13:40:32,644,kaggle,прокачивало достойно что?
2019-12-09 13:40:32,645,kaggle,достойно прокачивало что?
2019-12-09 13:40:32,646,kaggle,что ищет кошка?
2019-12-09 13:40:32,647,kaggle,дети как растут?
2019-12-09 13:40:32,648,kaggle,растет кто быстро?
2019-12-09 13:40:32,649,kaggle,имеет прямоугольную форму что?
2019-12-09 13:40:32,650,kaggle,прямоугольную форму что имеет?
2019-12-09 13:40:32,651,kaggle,отдельно одевается что?
2019-12-09 13:40:32,652,kaggle,что раскалилось докрасна?
2019-12-09 13:40:32,653,kaggle,докрасна что раскалилось?
2019-12-09 13:40:32,654,kaggle,чему соответствует качество?
2019-12-09 13:40:32,655,kaggle,что соответствует бренду?
2019-12-09 13:40:32,656,kaggle,соответствует что бренду?
2019-12-09 13:40:32,657,kaggle,бренду соответствует что?
2019-12-09 13:40:32,658,kaggle,зрители затаили что?
2019-12-09 13:40:32,659,kaggle,что зрители затаили?
2019-12-09 13:40:32,660,kaggle,затаил дыхание кто?
2019-12-09 13:40:32,661,kaggle,роса что холодила?
2019-12-09 13:40:32,662,kaggle,холодила что роса?
2019-12-09 13:40:32,663,kaggle,что холодила роса?
2019-12-09 13:40:32,664,kaggle,холодило что ноги?
2019-12-09 13:40:32,665,kaggle,стоимость доставки как оговаривается?
2019-12-09 13:40:32,666,kaggle,оговаривается стоимость доставки как?
2019-12-09 13:40:32,667,kaggle,как оговаривается стоимость доставки?
2019-12-09 13:40:32,668,kaggle,оговаривается что индивидуально?
2019-12-09 13:40:32,669,kaggle,чем кожаный чехол будет?
2019-12-09 13:40:32,670,kaggle,что кнопкой регулируется?
2019-12-09 13:40:32,671,kaggle,колыхается тихо что?
2019-12-09 13:40:32,672,kaggle,тихо колыхается что?
2019-12-09 13:40:32,673,kaggle,прошло прекрасно что?
2019-12-09 13:40:32,674,kaggle,обеспечивают эргономичные ручки какой захват?
2019-12-09 13:40:32,675,kaggle,какие ручки удобный захват обеспечивают?
2019-12-09 13:40:32,676,kaggle,что удобный захват обеспечивает?
2019-12-09 13:40:32,677,kaggle,музыка что задает?
2019-12-09 13:40:32,678,kaggle,что музыка задает?
2019-12-09 13:40:32,679,kaggle,задает что стиль?
2019-12-09 13:40:32,680,kaggle,куда люди торопятся?
2019-12-09 13:40:32,681,kaggle,торопится кто домой?
2019-12-09 13:40:32,682,kaggle,что имеет коляска?
2019-12-09 13:40:32,683,kaggle,имеет что оригинальный дизайн?
2019-12-09 13:40:32,684,kaggle,имеет какой дизайн коляска?
2019-12-09 13:40:32,685,kaggle,находится где резинобитумный слой?
2019-12-09 13:40:32,686,kaggle,чем пахнет дело?
2019-12-09 13:40:32,687,kaggle,что пахнет трибуналом?
2019-12-09 13:40:32,688,kaggle,трибуналом что пахнет?
2019-12-09 13:40:32,689,kaggle,трибуналом пахнет что?
2019-12-09 13:40:32,690,kaggle,увеличивает лупа как?
2019-12-09 13:40:32,691,kaggle,что увеличивает хорошо?
2019-12-09 13:40:32,692,kaggle,увеличивает что хорошо?
2019-12-09 13:40:32,693,kaggle,снимет комнату или квартиру кто?
2019-12-09 13:40:32,694,kaggle,регулируется размер талии чем?
2019-12-09 13:40:32,695,kaggle,что кулиской регулируется?
2019-12-09 13:40:32,696,kaggle,чипы блокируют печать?
2019-12-09 13:40:32,697,kaggle,печать чипы блокируют?
2019-12-09 13:40:32,698,kaggle,что прокатило мимо?
2019-12-09 13:40:32,699,kaggle,что мимо прокатило?
2019-12-09 13:40:32,700,kaggle,мимо прокатило что?
2019-12-09 13:40:32,701,kaggle,перекрывается коридор чем?
2019-12-09 13:40:32,702,kaggle,перекрывается чем коридор?
2019-12-09 13:40:32,703,kaggle,железной дверью что перекрывается?
2019-12-09 13:40:32,704,kaggle,что перекрывается железной дверью?
2019-12-09 13:40:32,705,kaggle,ослепило кого пламя?
2019-12-09 13:40:32,706,kaggle,что Таню ослепило?
2019-12-09 13:40:32,707,kaggle,Питер что открыл?
2019-12-09 13:40:32,708,kaggle,кто дверь открыл?
2019-12-09 13:40:32,709,kaggle,открыл кто дверь?
2019-12-09 13:40:32,710,kaggle,дверь открыл кто?
2019-12-09 13:40:32,711,kaggle,поклонилась кому мать?
2019-12-09 13:40:32,712,kaggle,кому мать поклонилась?
2019-12-09 13:40:32,713,kaggle,кому поклонилась мать?
2019-12-09 13:40:32,714,kaggle,кто Пантелею поклонился?
2019-12-09 13:40:32,715,kaggle,кому слезы мешали?
2019-12-09 13:40:32,716,kaggle,что мешало певцам?
2019-12-09 13:40:32,717,kaggle,мешало что певцам?
2019-12-09 13:40:32,718,kaggle,мешало певцам что?
2019-12-09 13:40:32,719,kaggle,что комплектуется отдельно?
2019-12-09 13:40:32,720,kaggle,что отдельно комплектуется?
2019-12-09 13:40:32,721,kaggle,что велосипед имеет?
2019-12-09 13:40:32,722,kaggle,имеет какие тормоза велосипед?
2019-12-09 13:40:32,723,kaggle,что вовремя обслуживалось?
2019-12-09 13:40:32,724,kaggle,обслуживалось вовремя что?
2019-12-09 13:40:32,725,kaggle,вовремя что обслуживалось?
2019-12-09 13:40:32,726,kaggle,что испанец дал?
2019-12-09 13:40:32,727,kaggle,кто дал тон?
2019-12-09 13:40:32,728,kaggle,кто тон дал?
2019-12-09 13:40:32,729,kaggle,дал кто тон?
2019-12-09 13:40:32,730,kaggle,болтун что поднял?
2019-12-09 13:40:32,731,kaggle,поднял болтун что?
2019-12-09 13:40:32,732,kaggle,что поднял болтун?
2019-12-09 13:40:32,733,kaggle,кто руку поднял?
2019-12-09 13:40:32,734,kaggle,козлик каким молоком выпаивается?
2019-12-09 13:40:32,735,kaggle,крышка прилегает как?
2019-12-09 13:40:32,736,kaggle,отлично что прилегает?
2019-12-09 13:40:32,737,kaggle,как работают молнии?
2019-12-09 13:40:32,738,kaggle,работают как молнии?
2019-12-09 13:40:32,739,kaggle,работает что отлично?
2019-12-09 13:40:32,740,kaggle,что продает электродвигатели?
2019-12-09 13:40:32,741,kaggle,что дальше побежало?
2019-12-09 13:40:32,742,kaggle,кого шотландец ищет?
2019-12-09 13:40:32,743,kaggle,ищет кто хозяев?
2019-12-09 13:40:32,744,kaggle,хозяев кто ищет?
2019-12-09 13:40:32,745,kaggle,развязала что груша?
2019-12-09 13:40:32,746,kaggle,что груша развязала?
2019-12-09 13:40:32,747,kaggle,мотнул Санька чем?
2019-12-09 13:40:32,748,kaggle,чем мотнул Санька?
2019-12-09 13:40:32,749,kaggle,кто мотнул головой?
2019-12-09 13:40:32,750,kaggle,мотнул кто головой?
2019-12-09 13:40:32,751,kaggle,любое помощение как прогревает?
2019-12-09 13:40:32,752,kaggle,какое помощение прогревает идеально?
2019-12-09 13:40:32,753,kaggle,идеально прогревает какое помощение?
2019-12-09 13:40:32,754,kaggle,прогревает идеально что?
2019-12-09 13:40:32,755,kaggle,что осуществляется на дому?
2019-12-09 13:40:32,756,kaggle,осуществляется на дому что?
2019-12-09 13:40:32,757,kaggle,на дому осуществляется что?
2019-12-09 13:40:32,758,kaggle,ищет котенок кого?
2019-12-09 13:40:32,759,kaggle,хороших хозяев кто ищет?
2019-12-09 13:40:32,760,kaggle,ищет котенок каких хозяев?
2019-12-09 13:40:32,761,kaggle,радость окрыляла кого?
2019-12-09 13:40:32,762,kaggle,Рамону что окрыляло?
2019-12-09 13:40:32,763,kaggle,сменил причина продажи что?
2019-12-09 13:40:32,764,kaggle,что сменил причина продажи?
2019-12-09 13:40:32,765,kaggle,авто что сменило?
2019-12-09 13:40:32,766,kaggle,закрываются как крышки?
2019-12-09 13:40:32,767,kaggle,закрываются крышки как?
2019-12-09 13:40:32,768,kaggle,отлично закрывается что?
2019-12-09 13:40:32,769,kaggle,что ищет главного сварщика?
2019-12-09 13:40:32,770,kaggle,девочка кого ищет?
2019-12-09 13:40:32,771,kaggle,кого девочка ищет?
2019-12-09 13:40:32,772,kaggle,ищет кто своего первого мальчика?
2019-12-09 13:40:32,773,kaggle,бант где отстегивается?
2019-12-09 13:40:32,774,kaggle,самостоятельно организуется что?
2019-12-09 13:40:32,775,kaggle,Саша что открыл?
2019-12-09 13:40:32,776,kaggle,открыл Саша что?
2019-12-09 13:40:32,777,kaggle,милиционер кого вводит?
2019-12-09 13:40:32,778,kaggle,кого вводит милиционер?
2019-12-09 13:40:32,779,kaggle,кто Генку вводит?
2019-12-09 13:40:32,780,kaggle,вводит Генку кто?
2019-12-09 13:40:32,781,kaggle,ходит как маршрутка?
2019-12-09 13:40:32,782,kaggle,ходит маршрутка как?
2019-12-09 13:40:32,783,kaggle,маршрутка ходит как?
2019-12-09 13:40:32,784,kaggle,ищет бригада рабочих что?
2019-12-09 13:40:32,785,kaggle,что бригада рабочих ищет?
2019-12-09 13:40:32,786,kaggle,что ищет подряд?
2019-12-09 13:40:32,787,kaggle,подряд что ищет?
2019-12-09 13:40:32,788,kaggle,кто зарычал снова?
2019-12-09 13:40:32,789,kaggle,зарычал кто снова?
2019-12-09 13:40:32,790,kaggle,зарычал снова кто?
2019-12-09 13:40:32,791,kaggle,лоток как знает?
2019-12-09 13:40:32,792,kaggle,лоток знает как?
2019-12-09 13:40:32,793,kaggle,знает что отлично?
2019-12-09 13:40:32,794,kaggle,знает отлично что?
2019-12-09 13:40:32,795,kaggle,выполняет что бригада?
2019-12-09 13:40:32,796,kaggle,что выполняет бригада?
2019-12-09 13:40:32,797,kaggle,какие работы выполняет бригада?
2019-12-09 13:40:32,798,kaggle,купил папа что?
2019-12-09 13:40:32,799,kaggle,купил что папа?
2019-12-09 13:40:32,800,kaggle,телевизор купил кто?
2019-12-09 13:40:32,801,kaggle,напирал Тимсон как?
2019-12-09 13:40:32,802,kaggle,что идет вовсю?
2019-12-09 13:40:32,803,kaggle,вовсю идет что?
2019-12-09 13:40:32,804,kaggle,что сидит великолепно?
2019-12-09 13:40:32,805,kaggle,что великолепно сидит?
2019-12-09 13:40:32,806,kaggle,сидит что великолепно?
2019-12-09 13:40:32,807,kaggle,великолепно сидит что?
2019-12-09 13:40:32,808,kaggle,кто своих хозяев ждет?
2019-12-09 13:40:32,809,kaggle,своих хозяев кто ждет?
2019-12-09 13:40:32,810,kaggle,своих хозяев ждет кто?
2019-12-09 13:40:32,811,kaggle,каких хозяев пушистики ждут?
2019-12-09 13:40:32,812,kaggle,что идеально сохранилось?
2019-12-09 13:40:32,813,kaggle,сохранилось что идеально?
2019-12-09 13:40:32,814,kaggle,сохранилось идеально что?
2019-12-09 13:40:32,815,kaggle,идеально что сохранилось?
