user_id,LoadDateTimeStamp,RecordSource
502,2019-12-09 13:40:32,kaggle
503,2019-12-09 13:40:32,kaggle
504,2019-12-09 13:40:32,kaggle
505,2019-12-09 13:40:32,kaggle
506,2019-12-09 13:40:32,kaggle
507,2019-12-09 13:40:32,kaggle
508,2019-12-09 13:40:32,kaggle
509,2019-12-09 13:40:32,kaggle
510,2019-12-09 13:40:32,kaggle
511,2019-12-09 13:40:32,kaggle
512,2019-12-09 13:40:32,kaggle
513,2019-12-09 13:40:32,kaggle
514,2019-12-09 13:40:32,kaggle
515,2019-12-09 13:40:32,kaggle
516,2019-12-09 13:40:32,kaggle
517,2019-12-09 13:40:32,kaggle
518,2019-12-09 13:40:32,kaggle
519,2019-12-09 13:40:32,kaggle
520,2019-12-09 13:40:32,kaggle
521,2019-12-09 13:40:32,kaggle
522,2019-12-09 13:40:32,kaggle
523,2019-12-09 13:40:32,kaggle
524,2019-12-09 13:40:32,kaggle
525,2019-12-09 13:40:32,kaggle
526,2019-12-09 13:40:32,kaggle
527,2019-12-09 13:40:32,kaggle
528,2019-12-09 13:40:32,kaggle
529,2019-12-09 13:40:32,kaggle
530,2019-12-09 13:40:32,kaggle
531,2019-12-09 13:40:32,kaggle
532,2019-12-09 13:40:32,kaggle
533,2019-12-09 13:40:32,kaggle
534,2019-12-09 13:40:32,kaggle
535,2019-12-09 13:40:32,kaggle
536,2019-12-09 13:40:32,kaggle
537,2019-12-09 13:40:32,kaggle
538,2019-12-09 13:40:32,kaggle
539,2019-12-09 13:40:32,kaggle
540,2019-12-09 13:40:32,kaggle
541,2019-12-09 13:40:32,kaggle
542,2019-12-09 13:40:32,kaggle
543,2019-12-09 13:40:32,kaggle
544,2019-12-09 13:40:32,kaggle
545,2019-12-09 13:40:32,kaggle
546,2019-12-09 13:40:32,kaggle
547,2019-12-09 13:40:32,kaggle
548,2019-12-09 13:40:32,kaggle
549,2019-12-09 13:40:32,kaggle
550,2019-12-09 13:40:32,kaggle
551,2019-12-09 13:40:32,kaggle
552,2019-12-09 13:40:32,kaggle
553,2019-12-09 13:40:32,kaggle
554,2019-12-09 13:40:32,kaggle
555,2019-12-09 13:40:32,kaggle
556,2019-12-09 13:40:32,kaggle
557,2019-12-09 13:40:32,kaggle
558,2019-12-09 13:40:32,kaggle
559,2019-12-09 13:40:32,kaggle
560,2019-12-09 13:40:32,kaggle
561,2019-12-09 13:40:32,kaggle
562,2019-12-09 13:40:32,kaggle
563,2019-12-09 13:40:32,kaggle
564,2019-12-09 13:40:32,kaggle
565,2019-12-09 13:40:32,kaggle
566,2019-12-09 13:40:32,kaggle
567,2019-12-09 13:40:32,kaggle
568,2019-12-09 13:40:32,kaggle
569,2019-12-09 13:40:32,kaggle
570,2019-12-09 13:40:32,kaggle
571,2019-12-09 13:40:32,kaggle
572,2019-12-09 13:40:32,kaggle
573,2019-12-09 13:40:32,kaggle
574,2019-12-09 13:40:32,kaggle
575,2019-12-09 13:40:32,kaggle
576,2019-12-09 13:40:32,kaggle
577,2019-12-09 13:40:32,kaggle
578,2019-12-09 13:40:32,kaggle
579,2019-12-09 13:40:32,kaggle
580,2019-12-09 13:40:32,kaggle
581,2019-12-09 13:40:32,kaggle
582,2019-12-09 13:40:32,kaggle
583,2019-12-09 13:40:32,kaggle
584,2019-12-09 13:40:32,kaggle
585,2019-12-09 13:40:32,kaggle
586,2019-12-09 13:40:32,kaggle
587,2019-12-09 13:40:32,kaggle
588,2019-12-09 13:40:32,kaggle
589,2019-12-09 13:40:32,kaggle
590,2019-12-09 13:40:32,kaggle
591,2019-12-09 13:40:32,kaggle
592,2019-12-09 13:40:32,kaggle
593,2019-12-09 13:40:32,kaggle
594,2019-12-09 13:40:32,kaggle
595,2019-12-09 13:40:32,kaggle
596,2019-12-09 13:40:32,kaggle
597,2019-12-09 13:40:32,kaggle
598,2019-12-09 13:40:32,kaggle
599,2019-12-09 13:40:32,kaggle
600,2019-12-09 13:40:32,kaggle
601,2019-12-09 13:40:32,kaggle
602,2019-12-09 13:40:32,kaggle
603,2019-12-09 13:40:32,kaggle
604,2019-12-09 13:40:32,kaggle
605,2019-12-09 13:40:32,kaggle
606,2019-12-09 13:40:32,kaggle
607,2019-12-09 13:40:32,kaggle
608,2019-12-09 13:40:32,kaggle
609,2019-12-09 13:40:32,kaggle
610,2019-12-09 13:40:32,kaggle
611,2019-12-09 13:40:32,kaggle
612,2019-12-09 13:40:32,kaggle
613,2019-12-09 13:40:32,kaggle
614,2019-12-09 13:40:32,kaggle
615,2019-12-09 13:40:32,kaggle
616,2019-12-09 13:40:32,kaggle
617,2019-12-09 13:40:32,kaggle
618,2019-12-09 13:40:32,kaggle
619,2019-12-09 13:40:32,kaggle
620,2019-12-09 13:40:32,kaggle
621,2019-12-09 13:40:32,kaggle
622,2019-12-09 13:40:32,kaggle
623,2019-12-09 13:40:32,kaggle
624,2019-12-09 13:40:32,kaggle
625,2019-12-09 13:40:32,kaggle
626,2019-12-09 13:40:32,kaggle
627,2019-12-09 13:40:32,kaggle
628,2019-12-09 13:40:32,kaggle
629,2019-12-09 13:40:32,kaggle
630,2019-12-09 13:40:32,kaggle
631,2019-12-09 13:40:32,kaggle
632,2019-12-09 13:40:32,kaggle
633,2019-12-09 13:40:32,kaggle
634,2019-12-09 13:40:32,kaggle
635,2019-12-09 13:40:32,kaggle
636,2019-12-09 13:40:32,kaggle
637,2019-12-09 13:40:32,kaggle
638,2019-12-09 13:40:32,kaggle
639,2019-12-09 13:40:32,kaggle
640,2019-12-09 13:40:32,kaggle
641,2019-12-09 13:40:32,kaggle
642,2019-12-09 13:40:32,kaggle
643,2019-12-09 13:40:32,kaggle
644,2019-12-09 13:40:32,kaggle
645,2019-12-09 13:40:32,kaggle
646,2019-12-09 13:40:32,kaggle
647,2019-12-09 13:40:32,kaggle
648,2019-12-09 13:40:32,kaggle
649,2019-12-09 13:40:32,kaggle
650,2019-12-09 13:40:32,kaggle
651,2019-12-09 13:40:32,kaggle
652,2019-12-09 13:40:32,kaggle
653,2019-12-09 13:40:32,kaggle
654,2019-12-09 13:40:32,kaggle
655,2019-12-09 13:40:32,kaggle
656,2019-12-09 13:40:32,kaggle
657,2019-12-09 13:40:32,kaggle
658,2019-12-09 13:40:32,kaggle
659,2019-12-09 13:40:32,kaggle
660,2019-12-09 13:40:32,kaggle
661,2019-12-09 13:40:32,kaggle
662,2019-12-09 13:40:32,kaggle
663,2019-12-09 13:40:32,kaggle
664,2019-12-09 13:40:32,kaggle
665,2019-12-09 13:40:32,kaggle
666,2019-12-09 13:40:32,kaggle
667,2019-12-09 13:40:32,kaggle
668,2019-12-09 13:40:32,kaggle
669,2019-12-09 13:40:32,kaggle
670,2019-12-09 13:40:32,kaggle
671,2019-12-09 13:40:32,kaggle
672,2019-12-09 13:40:32,kaggle
673,2019-12-09 13:40:32,kaggle
674,2019-12-09 13:40:32,kaggle
675,2019-12-09 13:40:32,kaggle
676,2019-12-09 13:40:32,kaggle
677,2019-12-09 13:40:32,kaggle
678,2019-12-09 13:40:32,kaggle
679,2019-12-09 13:40:32,kaggle
680,2019-12-09 13:40:32,kaggle
681,2019-12-09 13:40:32,kaggle
682,2019-12-09 13:40:32,kaggle
683,2019-12-09 13:40:32,kaggle
684,2019-12-09 13:40:32,kaggle
685,2019-12-09 13:40:32,kaggle
686,2019-12-09 13:40:32,kaggle
687,2019-12-09 13:40:32,kaggle
688,2019-12-09 13:40:32,kaggle
689,2019-12-09 13:40:32,kaggle
690,2019-12-09 13:40:32,kaggle
691,2019-12-09 13:40:32,kaggle
692,2019-12-09 13:40:32,kaggle
693,2019-12-09 13:40:32,kaggle
694,2019-12-09 13:40:32,kaggle
695,2019-12-09 13:40:32,kaggle
696,2019-12-09 13:40:32,kaggle
697,2019-12-09 13:40:32,kaggle
698,2019-12-09 13:40:32,kaggle
699,2019-12-09 13:40:32,kaggle
700,2019-12-09 13:40:32,kaggle
701,2019-12-09 13:40:32,kaggle
702,2019-12-09 13:40:32,kaggle
703,2019-12-09 13:40:32,kaggle
704,2019-12-09 13:40:32,kaggle
705,2019-12-09 13:40:32,kaggle
706,2019-12-09 13:40:32,kaggle
707,2019-12-09 13:40:32,kaggle
708,2019-12-09 13:40:32,kaggle
709,2019-12-09 13:40:32,kaggle
710,2019-12-09 13:40:32,kaggle
711,2019-12-09 13:40:32,kaggle
712,2019-12-09 13:40:32,kaggle
713,2019-12-09 13:40:32,kaggle
714,2019-12-09 13:40:32,kaggle
715,2019-12-09 13:40:32,kaggle
716,2019-12-09 13:40:32,kaggle
717,2019-12-09 13:40:32,kaggle
718,2019-12-09 13:40:32,kaggle
719,2019-12-09 13:40:32,kaggle
720,2019-12-09 13:40:32,kaggle
721,2019-12-09 13:40:32,kaggle
722,2019-12-09 13:40:32,kaggle
723,2019-12-09 13:40:32,kaggle
724,2019-12-09 13:40:32,kaggle
725,2019-12-09 13:40:32,kaggle
726,2019-12-09 13:40:32,kaggle
727,2019-12-09 13:40:32,kaggle
728,2019-12-09 13:40:32,kaggle
729,2019-12-09 13:40:32,kaggle
730,2019-12-09 13:40:32,kaggle
731,2019-12-09 13:40:32,kaggle
732,2019-12-09 13:40:32,kaggle
733,2019-12-09 13:40:32,kaggle
734,2019-12-09 13:40:32,kaggle
735,2019-12-09 13:40:32,kaggle
736,2019-12-09 13:40:32,kaggle
737,2019-12-09 13:40:32,kaggle
738,2019-12-09 13:40:32,kaggle
739,2019-12-09 13:40:32,kaggle
740,2019-12-09 13:40:32,kaggle
741,2019-12-09 13:40:32,kaggle
742,2019-12-09 13:40:32,kaggle
743,2019-12-09 13:40:32,kaggle
744,2019-12-09 13:40:32,kaggle
745,2019-12-09 13:40:32,kaggle
746,2019-12-09 13:40:32,kaggle
747,2019-12-09 13:40:32,kaggle
748,2019-12-09 13:40:32,kaggle
749,2019-12-09 13:40:32,kaggle
750,2019-12-09 13:40:32,kaggle
751,2019-12-09 13:40:32,kaggle
752,2019-12-09 13:40:32,kaggle
753,2019-12-09 13:40:32,kaggle
754,2019-12-09 13:40:32,kaggle
755,2019-12-09 13:40:32,kaggle
756,2019-12-09 13:40:32,kaggle
757,2019-12-09 13:40:32,kaggle
758,2019-12-09 13:40:32,kaggle
759,2019-12-09 13:40:32,kaggle
760,2019-12-09 13:40:32,kaggle
761,2019-12-09 13:40:32,kaggle
762,2019-12-09 13:40:32,kaggle
763,2019-12-09 13:40:32,kaggle
764,2019-12-09 13:40:32,kaggle
765,2019-12-09 13:40:32,kaggle
766,2019-12-09 13:40:32,kaggle
767,2019-12-09 13:40:32,kaggle
768,2019-12-09 13:40:32,kaggle
769,2019-12-09 13:40:32,kaggle
770,2019-12-09 13:40:32,kaggle
771,2019-12-09 13:40:32,kaggle
772,2019-12-09 13:40:32,kaggle
773,2019-12-09 13:40:32,kaggle
774,2019-12-09 13:40:32,kaggle
775,2019-12-09 13:40:32,kaggle
776,2019-12-09 13:40:32,kaggle
777,2019-12-09 13:40:32,kaggle
778,2019-12-09 13:40:32,kaggle
779,2019-12-09 13:40:32,kaggle
780,2019-12-09 13:40:32,kaggle
781,2019-12-09 13:40:32,kaggle
782,2019-12-09 13:40:32,kaggle
783,2019-12-09 13:40:32,kaggle
784,2019-12-09 13:40:32,kaggle
785,2019-12-09 13:40:32,kaggle
786,2019-12-09 13:40:32,kaggle
787,2019-12-09 13:40:32,kaggle
788,2019-12-09 13:40:32,kaggle
789,2019-12-09 13:40:32,kaggle
790,2019-12-09 13:40:32,kaggle
791,2019-12-09 13:40:32,kaggle
792,2019-12-09 13:40:32,kaggle
793,2019-12-09 13:40:32,kaggle
794,2019-12-09 13:40:32,kaggle
795,2019-12-09 13:40:32,kaggle
796,2019-12-09 13:40:32,kaggle
797,2019-12-09 13:40:32,kaggle
798,2019-12-09 13:40:32,kaggle
799,2019-12-09 13:40:32,kaggle
800,2019-12-09 13:40:32,kaggle
801,2019-12-09 13:40:32,kaggle
802,2019-12-09 13:40:32,kaggle
803,2019-12-09 13:40:32,kaggle
804,2019-12-09 13:40:32,kaggle
805,2019-12-09 13:40:32,kaggle
806,2019-12-09 13:40:32,kaggle
807,2019-12-09 13:40:32,kaggle
808,2019-12-09 13:40:32,kaggle
809,2019-12-09 13:40:32,kaggle
810,2019-12-09 13:40:32,kaggle
811,2019-12-09 13:40:32,kaggle
812,2019-12-09 13:40:32,kaggle
813,2019-12-09 13:40:32,kaggle
814,2019-12-09 13:40:32,kaggle
815,2019-12-09 13:40:32,kaggle
816,2019-12-09 13:40:32,kaggle
817,2019-12-09 13:40:32,kaggle
818,2019-12-09 13:40:32,kaggle
819,2019-12-09 13:40:32,kaggle
820,2019-12-09 13:40:32,kaggle
821,2019-12-09 13:40:32,kaggle
822,2019-12-09 13:40:32,kaggle
823,2019-12-09 13:40:32,kaggle
824,2019-12-09 13:40:32,kaggle
825,2019-12-09 13:40:32,kaggle
826,2019-12-09 13:40:32,kaggle
827,2019-12-09 13:40:32,kaggle
828,2019-12-09 13:40:32,kaggle
829,2019-12-09 13:40:32,kaggle
830,2019-12-09 13:40:32,kaggle
831,2019-12-09 13:40:32,kaggle
832,2019-12-09 13:40:32,kaggle
833,2019-12-09 13:40:32,kaggle
834,2019-12-09 13:40:32,kaggle
835,2019-12-09 13:40:32,kaggle
836,2019-12-09 13:40:32,kaggle
837,2019-12-09 13:40:32,kaggle
838,2019-12-09 13:40:32,kaggle
839,2019-12-09 13:40:32,kaggle
840,2019-12-09 13:40:32,kaggle
841,2019-12-09 13:40:32,kaggle
842,2019-12-09 13:40:32,kaggle
843,2019-12-09 13:40:32,kaggle
844,2019-12-09 13:40:32,kaggle
845,2019-12-09 13:40:32,kaggle
846,2019-12-09 13:40:32,kaggle
847,2019-12-09 13:40:32,kaggle
848,2019-12-09 13:40:32,kaggle
849,2019-12-09 13:40:32,kaggle
850,2019-12-09 13:40:32,kaggle
851,2019-12-09 13:40:32,kaggle
852,2019-12-09 13:40:32,kaggle
853,2019-12-09 13:40:32,kaggle
854,2019-12-09 13:40:32,kaggle
855,2019-12-09 13:40:32,kaggle
856,2019-12-09 13:40:32,kaggle
857,2019-12-09 13:40:32,kaggle
858,2019-12-09 13:40:32,kaggle
859,2019-12-09 13:40:32,kaggle
860,2019-12-09 13:40:32,kaggle
861,2019-12-09 13:40:32,kaggle
862,2019-12-09 13:40:32,kaggle
863,2019-12-09 13:40:32,kaggle
864,2019-12-09 13:40:32,kaggle
865,2019-12-09 13:40:32,kaggle
866,2019-12-09 13:40:32,kaggle
867,2019-12-09 13:40:32,kaggle
868,2019-12-09 13:40:32,kaggle
869,2019-12-09 13:40:32,kaggle
870,2019-12-09 13:40:32,kaggle
871,2019-12-09 13:40:32,kaggle
872,2019-12-09 13:40:32,kaggle
873,2019-12-09 13:40:32,kaggle
874,2019-12-09 13:40:32,kaggle
875,2019-12-09 13:40:32,kaggle
876,2019-12-09 13:40:32,kaggle
877,2019-12-09 13:40:32,kaggle
878,2019-12-09 13:40:32,kaggle
879,2019-12-09 13:40:32,kaggle
880,2019-12-09 13:40:32,kaggle
881,2019-12-09 13:40:32,kaggle
882,2019-12-09 13:40:32,kaggle
883,2019-12-09 13:40:32,kaggle
884,2019-12-09 13:40:32,kaggle
885,2019-12-09 13:40:32,kaggle
886,2019-12-09 13:40:32,kaggle
887,2019-12-09 13:40:32,kaggle
888,2019-12-09 13:40:32,kaggle
889,2019-12-09 13:40:32,kaggle
890,2019-12-09 13:40:32,kaggle
891,2019-12-09 13:40:32,kaggle
892,2019-12-09 13:40:32,kaggle
893,2019-12-09 13:40:32,kaggle
894,2019-12-09 13:40:32,kaggle
895,2019-12-09 13:40:32,kaggle
896,2019-12-09 13:40:32,kaggle
897,2019-12-09 13:40:32,kaggle
898,2019-12-09 13:40:32,kaggle
899,2019-12-09 13:40:32,kaggle
900,2019-12-09 13:40:32,kaggle
901,2019-12-09 13:40:32,kaggle
902,2019-12-09 13:40:32,kaggle
903,2019-12-09 13:40:32,kaggle
904,2019-12-09 13:40:32,kaggle
905,2019-12-09 13:40:32,kaggle
906,2019-12-09 13:40:32,kaggle
907,2019-12-09 13:40:32,kaggle
908,2019-12-09 13:40:32,kaggle
909,2019-12-09 13:40:32,kaggle
910,2019-12-09 13:40:32,kaggle
911,2019-12-09 13:40:32,kaggle
912,2019-12-09 13:40:32,kaggle
913,2019-12-09 13:40:32,kaggle
914,2019-12-09 13:40:32,kaggle
915,2019-12-09 13:40:32,kaggle
916,2019-12-09 13:40:32,kaggle
917,2019-12-09 13:40:32,kaggle
918,2019-12-09 13:40:32,kaggle
919,2019-12-09 13:40:32,kaggle
920,2019-12-09 13:40:32,kaggle
921,2019-12-09 13:40:32,kaggle
922,2019-12-09 13:40:32,kaggle
923,2019-12-09 13:40:32,kaggle
924,2019-12-09 13:40:32,kaggle
925,2019-12-09 13:40:32,kaggle
926,2019-12-09 13:40:32,kaggle
927,2019-12-09 13:40:32,kaggle
928,2019-12-09 13:40:32,kaggle
929,2019-12-09 13:40:32,kaggle
930,2019-12-09 13:40:32,kaggle
931,2019-12-09 13:40:32,kaggle
932,2019-12-09 13:40:32,kaggle
933,2019-12-09 13:40:32,kaggle
934,2019-12-09 13:40:32,kaggle
935,2019-12-09 13:40:32,kaggle
936,2019-12-09 13:40:32,kaggle
937,2019-12-09 13:40:32,kaggle
938,2019-12-09 13:40:32,kaggle
939,2019-12-09 13:40:32,kaggle
940,2019-12-09 13:40:32,kaggle
941,2019-12-09 13:40:32,kaggle
942,2019-12-09 13:40:32,kaggle
943,2019-12-09 13:40:32,kaggle
944,2019-12-09 13:40:32,kaggle
945,2019-12-09 13:40:32,kaggle
946,2019-12-09 13:40:32,kaggle
947,2019-12-09 13:40:32,kaggle
948,2019-12-09 13:40:32,kaggle
949,2019-12-09 13:40:32,kaggle
950,2019-12-09 13:40:32,kaggle
951,2019-12-09 13:40:32,kaggle
952,2019-12-09 13:40:32,kaggle
953,2019-12-09 13:40:32,kaggle
954,2019-12-09 13:40:32,kaggle
955,2019-12-09 13:40:32,kaggle
956,2019-12-09 13:40:32,kaggle
957,2019-12-09 13:40:32,kaggle
958,2019-12-09 13:40:32,kaggle
959,2019-12-09 13:40:32,kaggle
960,2019-12-09 13:40:32,kaggle
961,2019-12-09 13:40:32,kaggle
962,2019-12-09 13:40:32,kaggle
963,2019-12-09 13:40:32,kaggle
964,2019-12-09 13:40:32,kaggle
965,2019-12-09 13:40:32,kaggle
966,2019-12-09 13:40:32,kaggle
967,2019-12-09 13:40:32,kaggle
968,2019-12-09 13:40:32,kaggle
969,2019-12-09 13:40:32,kaggle
970,2019-12-09 13:40:32,kaggle
971,2019-12-09 13:40:32,kaggle
972,2019-12-09 13:40:32,kaggle
973,2019-12-09 13:40:32,kaggle
974,2019-12-09 13:40:32,kaggle
975,2019-12-09 13:40:32,kaggle
976,2019-12-09 13:40:32,kaggle
977,2019-12-09 13:40:32,kaggle
978,2019-12-09 13:40:32,kaggle
979,2019-12-09 13:40:32,kaggle
980,2019-12-09 13:40:32,kaggle
981,2019-12-09 13:40:32,kaggle
982,2019-12-09 13:40:32,kaggle
983,2019-12-09 13:40:32,kaggle
984,2019-12-09 13:40:32,kaggle
985,2019-12-09 13:40:32,kaggle
986,2019-12-09 13:40:32,kaggle
987,2019-12-09 13:40:32,kaggle
988,2019-12-09 13:40:32,kaggle
989,2019-12-09 13:40:32,kaggle
990,2019-12-09 13:40:32,kaggle
991,2019-12-09 13:40:32,kaggle
992,2019-12-09 13:40:32,kaggle
993,2019-12-09 13:40:32,kaggle
994,2019-12-09 13:40:32,kaggle
995,2019-12-09 13:40:32,kaggle
996,2019-12-09 13:40:32,kaggle
997,2019-12-09 13:40:32,kaggle
998,2019-12-09 13:40:32,kaggle
999,2019-12-09 13:40:32,kaggle
1000,2019-12-09 13:40:32,kaggle
